Date,Station,tmax_c,tmin_c,prcp_mm,wind_max2m_ms,srad_MJm2,ETo_mm,wind_mean2m_ms
2012-01-24,Radium,12.7,-2.3,0,10.6,6.9,1.65,4.1
2012-01-25,Radium,8.9,-4.1,0,7.4,10.5,1.35,3.5
2012-01-26,Radium,13.2,-4.6,0,12.7,11.3,2.41,4.7
2012-01-27,Radium,9.7,-4,0,17.6,7.3,2.08,5.8
2012-01-28,Radium,10.1,-8.6,0,11.8,11.6,2.11,4.7
2012-01-29,Radium,16.2,-8.3,0,8.9,10.9,2.16,2.9
2012-01-30,Radium,20.4,-1,0,10,11.2,2.9,3.8
2012-01-31,Radium,15.6,-2,0,10.9,11.5,2.39,3.6
2012-02-01,Radium,16.5,-4.4,0,5.7,10.5,1.85,2
2012-02-02,Radium,14,-1.9,9.91,10.8,7.5,1.7,3.4
2012-02-03,Radium,6.1,1.4,7.87,11.9,1.6,0.08,4.8
2012-02-04,Radium,1.6,-0.7,0,13.2,2.8,0.38,7.4
2012-02-05,Radium,7.2,-4.7,0,6.7,12.7,1.47,3.1
2012-02-06,Radium,10.6,-5.4,0,8.2,11.4,1.5,2.5
2012-02-07,Radium,4.6,-4,0,10.6,4.4,0.3,5.1
2012-02-08,Radium,-0.7,-4.7,0,7.1,5.3,0.48,2.5
2012-02-09,Radium,2.7,-1.3,0,5.5,4.2,0.48,3.1
2012-02-10,Radium,1.3,-8.3,0,11.2,8.1,0.97,6.3
2012-02-11,Radium,-4.4,-13.4,0,10.6,13.1,0.99,4.4
2012-02-12,Radium,-3.5,-11.3,0,12.4,4.8,0.74,5.8
2012-02-13,Radium,2.8,-4.3,0.25,13.4,5.4,0.69,6.1
2012-02-14,Radium,13.2,-6.1,0,7.7,12.1,1.73,3.1
2012-02-15,Radium,6.6,-1.8,0,10.8,4.2,0.33,3.7
2012-02-16,Radium,10.7,-6.4,0,6.8,13.9,1.83,2.3
2012-02-17,Radium,13,-2.5,0.51,9.8,10,1.27,2.4
2012-02-18,Radium,5.4,-2.1,4.32,9.4,6.7,0.89,3.8
2012-02-19,Radium,8.7,-3,0,12.4,6.1,1.07,4.2
2012-02-20,Radium,12.4,2.1,1.02,18.1,9.2,1.63,9.2
2012-02-21,Radium,12.7,-3.6,0,9.4,13.7,2.29,3.9
2012-02-22,Radium,21.6,-1,0,10.3,14.7,3.28,3.7
2012-02-23,Radium,9.1,-2.6,0,16.8,7.5,2.11,6.7
2012-02-24,Radium,10.3,-4.4,0,13.6,15.2,2.36,5
2012-02-25,Radium,16.9,-8.3,0,18.6,15.7,3.51,6.2
2012-02-26,Radium,13.2,-3.1,0,15.3,15.9,3.51,4.9
2012-02-27,Radium,7,-4.9,0,7.8,7.2,1.37,3.6
2012-02-28,Radium,21,4.6,0,17.9,7.4,2.16,7.5
2012-02-29,Radium,16.1,-2.1,0,17.5,16,3.66,4.9
2012-03-01,Radium,17.4,-0.5,0,12.5,16.2,3.58,5.3
2012-03-02,Radium,11.5,-2,0,12.3,15.6,2.77,5.3
2012-03-03,Radium,10.3,-7.7,0,15,14.2,2.74,5.2
2012-03-04,Radium,19.5,-3,0,13.4,16.7,4.27,5.7
2012-03-05,Radium,22.2,-3.4,0,14.2,16.9,4.06,6.1
2012-03-06,Radium,25.1,10.5,0,16.3,14,5.21,8.8
2012-03-07,Radium,16.7,4,0,15.3,9.2,2.06,7.4
2012-03-08,Radium,9.8,-1.6,1.52,12.6,15.9,2.39,4.9
2012-03-09,Radium,16,-6,0,7.6,17.9,3.1,2.8
2012-03-10,Radium,16.1,-3.2,0,13.4,16.6,3.66,4.8
2012-03-11,Radium,8.4,2.8,3.81,8.8,2.8,0.36,3.7
2012-03-12,Radium,26.8,-0.1,0,7.6,18,3.78,3
2012-03-13,Radium,27.7,4.8,0,11,18.1,4.75,4
2012-03-14,Radium,27.3,9.7,0,10,18.5,4.62,5.2
2012-03-15,Radium,25.5,10.2,0,7.9,15.9,3.33,3.2
2012-03-16,Radium,26.5,4.7,0,12.5,15.8,3.51,4.7
2012-03-17,Radium,27.7,15.6,0,13.5,17.5,4.34,7.6
2012-03-18,Radium,23.9,15,0,14.7,11.2,2.74,8.3
2012-03-19,Radium,23.2,10.3,11.94,18.7,7.5,1.3,6.6
2012-03-20,Radium,13.2,8.6,3.81,8.5,5.6,0.86,3
2012-03-21,Radium,11.3,7,24.89,9.4,3.7,0.51,3.3
2012-03-22,Radium,10.8,4.6,6.6,7.9,5,0.66,3.4
2012-03-23,Radium,18.6,3,0,5.9,18.7,2.79,2.4
2012-03-24,Radium,24.2,4.5,0,6,19.6,3.48,2.4
2012-03-25,Radium,24.7,6.8,0,10.6,19.4,4.04,4.1
2012-03-26,Radium,26.4,13.2,0,12.6,17.7,4.52,6.3
2012-03-27,Radium,24.2,12.5,0,12.1,19.4,4.06,3.7
2012-03-28,Radium,24,11.2,0,5.6,13.4,2.41,2
2012-03-29,Radium,24.1,11.7,0,11.7,19.9,3.73,4.2
2012-03-30,Radium,26,7,0,5.2,20.5,3.58,1.7
2012-03-31,Radium,28,9.3,0,6.9,20.1,4.29,3.1
2012-04-01,Radium,32,16.5,0,10.6,20.3,5.59,5.2
2012-04-02,Radium,28.6,10.5,0.51,16.1,20.3,5.31,5.9
2012-04-03,Radium,13.5,8.1,7.11,12.4,4.8,0.74,5.2
2012-04-04,Radium,13.8,9.1,4.57,8.2,5.2,0.74,3.1
2012-04-05,Radium,13.4,9.2,0,7.2,6.5,0.97,3.4
2012-04-06,Radium,13.8,9.7,0,8.6,9,1.37,4.1
2012-04-07,Radium,16.8,5.2,0.25,14.2,21,3.94,4.9
2012-04-08,Radium,19.7,0.4,0,7.9,22.3,3.94,2.5
2012-04-09,Radium,20.4,3.5,0,7.2,13.2,2.21,2
2012-04-10,Radium,19.2,6.8,0,8.5,19.1,3.84,3.5
2012-04-11,Radium,15.6,10.3,0,9.1,12.2,3.1,4.5
2012-04-12,Radium,17.8,10.2,0.25,13.6,5,1.19,6.6
2012-04-13,Radium,23.2,10.6,0,13.7,19.5,3.84,3.7
2012-04-14,Radium,23,9.8,15.49,21.3,6.8,1.5,6.3
2012-04-15,Radium,20.4,8,0,16.2,14.5,3.33,6.8
2012-04-16,Radium,18.4,2.8,0,6.4,20.8,3.18,2.3
2012-04-17,Radium,22.2,5.5,0,9.7,22.6,4.32,4.2
2012-04-18,Radium,25.9,12.6,0,11.1,22.2,4.88,4.6
2012-04-19,Radium,22.4,9.3,0,12.3,17.7,3.81,5.6
2012-04-20,Radium,16.9,4.9,0,10.9,17.1,2.95,4.4
2012-04-21,Radium,25.3,2.9,0,10.9,23.1,4.57,3.1
2012-04-22,Radium,18.7,5.3,0,10,23.2,4.29,3.5
2012-04-23,Radium,23.3,-0.3,0,7.4,23.6,4.57,2.5
2012-04-24,Radium,34.7,8.1,0,9.7,23,6.55,3.8
2012-04-25,Radium,33.8,10.4,0,8.3,22,6.02,2.7
2012-04-26,Radium,27,11.3,0,9.4,14.8,4.22,2.9
2012-04-27,Radium,26.9,12.8,0,14.2,18.1,4.98,6.4
2012-04-28,Radium,22.3,6,0,7.9,20.3,3.81,2.8
2012-04-29,Radium,22.5,8.4,1.27,10.6,13.7,2.31,2.6
2012-04-30,Radium,23.4,12.1,4.32,9.6,9.5,1.6,3.1
2012-05-01,Radium,29.1,13.1,0,12.4,21,4.6,4.9
2012-05-02,Radium,31.3,15.4,0,10.2,23.6,5.66,4.4
2012-05-03,Radium,31.4,18.3,0,9.8,19.3,3.94,2.6
2012-05-04,Radium,33.2,15.1,0,9.2,24.1,5.84,3.3
2012-05-05,Radium,30.7,16.2,0,10.9,24.1,5.74,4.5
2012-05-06,Radium,23.9,15.2,0,12.3,10.3,2.97,5.9
2012-05-07,Radium,20.3,6.6,0,11.4,18.5,4.75,4.9
2012-05-08,Radium,24.2,6.5,0,8.5,20,4.29,2.5
2012-05-09,Radium,27,3.7,0,6.8,25.1,4.9,1.9
2012-05-10,Radium,29.8,8.9,0,10.6,24.5,6.93,4.4
2012-05-11,Radium,23.6,8.1,0,9.5,13.1,3,2.1
2012-05-12,Radium,21.2,8.9,0,7.9,20.2,4.24,3.4
2012-05-13,Radium,25,6,0,6.4,21,4.04,1.5
2012-05-14,Radium,28.6,7.4,0,6.6,22.7,4.72,1.8
2012-05-15,Radium,32.1,7.6,0,11.2,25.1,5.49,1.6
2012-05-16,Radium,32,8.7,0,7.6,25.1,6.22,2.7
2012-05-17,Radium,32.4,11.1,0,12.5,21.1,7.39,4.8
2012-05-18,Radium,32,17.3,0,15.7,23.9,8.74,7.3
2012-05-19,Radium,32.6,14.9,0,14.1,21.6,6.65,6.1
2012-05-20,Radium,26.8,11.7,0,8.8,24.5,5.46,3.4
2012-05-21,Radium,27,8.5,0,7.8,25.3,5.77,2.8
2012-05-22,Radium,31,14.3,0,13.2,23.3,7.09,6
2012-05-23,Radium,34.6,19.4,0,14.9,24.1,8.86,8.1
2012-05-24,Radium,30.9,15,0,13.3,24.8,6.53,4.1
2012-05-25,Radium,33.7,17.9,0,12.4,16.6,5.69,6
2012-05-26,Radium,37.1,23.5,0,14.2,20.2,8.31,7.9
2012-05-27,Radium,32,20.5,0,14.6,21.8,7.62,7.6
2012-05-28,Radium,31.7,13.6,0,9.4,26.4,6.83,3.2
2012-05-29,Radium,32.2,10.6,0,9.7,25.4,7.44,3.5
2012-05-30,Radium,31.1,13.2,17.78,14.8,18.6,5.56,4.4
2012-05-31,Radium,23,10.8,0,12.7,25.8,5.05,4.9
2012-06-01,Radium,17.2,8.5,1.27,8.1,13.7,2.06,2.6
2012-06-02,Radium,30.2,8.9,0,7.1,22.5,5,2.2
2012-06-03,Radium,32.2,17.3,0,10.1,21.6,5.46,3.4
2012-06-04,Radium,35,18.1,0,8.1,23.1,5.74,2.2
2012-06-05,Radium,32.6,15.1,0,8.8,25.5,6.71,3
2012-06-06,Radium,29.8,14.9,0,10.2,22.8,5.74,3.6
2012-06-07,Radium,29.9,13.3,0,9.7,24.4,5.89,3.3
2012-06-08,Radium,29.9,12,0,9.7,24.5,6.4,3.7
2012-06-09,Radium,33.1,17.5,0,13.7,24.8,7.98,7.1
2012-06-10,Radium,34.3,20.2,0,13.9,25.1,7.26,6
2012-06-11,Radium,31.4,14.3,0,10.5,26.1,7.37,3.7
2012-06-12,Radium,31,13,0,11.7,22.4,7.01,4.1
2012-06-13,Radium,33.2,17.6,0,12.4,25,7.9,6
2012-06-14,Radium,35,17.7,14.99,20,22.9,6.81,6.5
2012-06-15,Radium,29.9,16.4,7.37,10.4,25.1,5.31,2.8
2012-06-16,Radium,32,16.8,15.75,11.8,20.9,4.7,2.8
2012-06-17,Radium,34,19,0,11.3,24,7.16,4.3
2012-06-18,Radium,35.1,20.8,0,13.6,25.1,8.03,6.9
2012-06-19,Radium,33,22,0,16.8,25,8.31,8.8
2012-06-20,Radium,31,19.4,0,14.5,20.2,6.4,8
2012-06-21,Radium,29.7,16,0,10,25,5.79,3.2
2012-06-22,Radium,31.2,14.1,0,9.7,25.3,6.71,4
2012-06-23,Radium,38.8,21.7,0,14.2,24.8,9.73,7
2012-06-24,Radium,40.7,22.6,0,11.7,25.2,9.3,5.1
2012-06-25,Radium,42.4,18.1,0,6.4,25.5,7.34,2.3
2012-06-26,Radium,43,18.8,0,11.2,25.9,9.86,4.3
2012-06-27,Radium,43.6,23.4,0,12.7,25.8,11.56,6.3
2012-06-28,Radium,41.2,22.9,0,10.3,25.1,9.6,4.9
2012-06-29,Radium,40.3,22.2,0,11.2,22.6,9.17,4.9
2012-06-30,Radium,39.9,19.2,0,11.2,21.8,7.67,3.7
2012-07-01,Radium,36.9,20.4,0.76,9.8,22.3,6.96,3.9
2012-07-02,Radium,37,20.4,0,10.3,24.7,7.85,4.3
2012-07-03,Radium,37,22.9,0,11.2,23.2,8.2,4.9
2012-07-04,Radium,38.4,23.5,0,13.3,23.5,9.3,5.8
2012-07-05,Radium,38.6,23.5,0,9.7,24.6,8.61,4.5
2012-07-06,Radium,39.1,21.7,0,10.1,25.1,8.48,4
2012-07-07,Radium,39.9,19.6,0,8.4,20.7,6.17,2.4
2012-07-08,Radium,35.2,21.9,0,10.3,22.7,6.53,3.9
2012-07-09,Radium,27.3,19.6,27.43,7.9,11.2,2.49,2.9
2012-07-10,Radium,32.3,19.6,0,8.5,24.2,6.17,3.2
2012-07-11,Radium,32.5,15,0,7.3,24.5,5.61,1.7
2012-07-12,Radium,35.1,15.1,0,7.3,24.6,5.99,1.6
2012-07-13,Radium,37.3,18.3,0,8.8,24.2,6.91,2.8
2012-07-14,Radium,37.9,17.8,0,7.6,22.1,5.92,2.3
2012-07-15,Radium,37.3,21,0,9.3,24.2,7.9,3.9
2012-07-16,Radium,36,20.3,0,9.4,24.6,7.57,4.4
2012-07-17,Radium,38,21.7,0,10.9,24.3,8.76,4.9
2012-07-18,Radium,39.9,24.8,0,9.1,23,8.36,4.2
2012-07-19,Radium,40.4,19.8,0.25,12.4,18.2,5.72,2.4
2012-07-20,Radium,40.3,19.8,0,8.8,24.6,7.82,3.2
2012-07-21,Radium,39.9,18.6,0,6.6,23.6,7.24,2.7
2012-07-22,Radium,39,17.5,0,7.9,24.1,7.32,2.6
2012-07-23,Radium,38.8,19.6,0,9.7,24,8.03,3.6
2012-07-24,Radium,39.8,24.7,0,12.1,23.8,9.83,5.8
2012-07-25,Radium,40.3,22.8,1.27,13.5,21.3,8.59,5.1
2012-07-26,Radium,34.9,20,0.25,10.3,23.5,5.59,2.5
2012-07-27,Radium,39.1,19.1,0,5.5,24.4,6.05,1.6
2012-07-28,Radium,39.6,19.8,0,11.7,23.4,8.23,3.9
2012-07-29,Radium,41.2,25.5,0,9.5,22.6,8.28,3.5
2012-07-30,Radium,38.1,23.1,0,8.8,22.7,7.09,3.3
2012-07-31,Radium,38,23.1,0.25,7.2,20.6,6.17,2.9
2012-08-01,Radium,41,21.6,0,11.9,22.1,7.21,3.5
2012-08-02,Radium,36.7,22.7,0,14.3,17.1,5.84,3.7
2012-08-03,Radium,38,21.1,0.51,15.4,21.7,5.74,2.8
2012-08-04,Radium,32.4,18.3,0,13,14.2,4.98,4.4
2012-08-05,Radium,33,12.1,0,7.5,22.8,5.99,2.3
2012-08-06,Radium,38.1,16.1,0,9.5,22,7.21,3.3
2012-08-07,Radium,37.7,20.2,9.91,20.5,18.5,6.78,4
2012-08-08,Radium,38,18.6,6.35,9.7,22.3,5.38,1.9
2012-08-09,Radium,31,17.4,0,10.6,23.1,6.1,3.7
2012-08-10,Radium,31.5,13.2,0,7.4,19.4,4.52,1.9
2012-08-11,Radium,33.5,13.6,0,9.8,21.9,6.76,3.9
2012-08-12,Radium,33.4,17.7,0,10.3,22.6,6.58,3.8
2012-08-13,Radium,30.7,13,0,6.6,21.7,5,2.7
2012-08-14,Radium,26,17,3.56,11.1,15,2.95,3.7
2012-08-15,Radium,34.7,13.9,0,9.1,17.9,4.44,3
2012-08-16,Radium,26,15.7,0,12.2,14.3,4.8,4.8
2012-08-17,Radium,27,11,0,7,12.4,3.43,1.8
2012-08-18,Radium,31.2,15.1,2.03,9.4,14.7,3.81,2.8
2012-08-19,Radium,26.9,11.8,0,11.2,20.3,4.62,3.3
2012-08-20,Radium,31,9.2,0,7.1,20.4,5,2.1
2012-08-21,Radium,32.9,11.3,0,10.4,20.9,5.61,2.6
2012-08-22,Radium,31.6,16.5,0,11.6,18.9,5.87,4.4
2012-08-23,Radium,33.2,21.9,0,12,17.6,6.27,6.2
2012-08-24,Radium,28.6,18.1,37.08,11,12,3.18,5.6
2012-08-25,Radium,26.9,18.1,7.87,7.3,9.8,1.93,2.5
2012-08-26,Radium,31.3,15.8,0,5.2,17.5,3.48,1.5
2012-08-27,Radium,32.4,15.6,0,5.2,19.4,4.17,1.6
2012-08-28,Radium,33,15.6,0,7.3,19.6,5.05,2.4
2012-08-29,Radium,34.3,13.4,0,8.5,19,5,2.4
2012-08-30,Radium,35.7,14.6,0,6.7,18.4,4.93,2.1
2012-08-31,Radium,34.4,14.6,0,7.4,19.9,4.93,1.7
2012-09-01,Radium,35.8,15.9,0,5,18.1,4.09,1.1
2012-09-02,Radium,39.3,18.1,0,7.5,17.7,5.51,2.9
2012-09-03,Radium,38.7,22,0,8.4,16.1,5.89,3
2012-09-04,Radium,36.6,19.3,5.59,10,15.8,4.85,2.7
2012-09-05,Radium,31.3,17.7,0,8.2,17.9,4.47,2.7
2012-09-06,Radium,35,16.3,2.29,13.4,18.9,5.05,2.6
2012-09-07,Radium,22.2,12.2,0,14.8,5.5,2.36,5.1
2012-09-08,Radium,27.2,8.1,0,7.3,19.9,4.29,2.3
2012-09-09,Radium,27.9,10.5,0,8.5,20,4.5,2.7
2012-09-10,Radium,33.2,11,0,11.6,19.5,6.38,4.4
2012-09-11,Radium,35.8,17.7,0,13.5,18.4,8.94,6.7
2012-09-12,Radium,35.2,12.6,0,18.1,15.3,6.25,6.6
2012-09-13,Radium,NA,NA,NA,NA,NA,NA,NA
2012-09-14,Radium,23,8.4,0,7.8,10.2,2.84,2.6
2012-09-15,Radium,24.5,6.1,0,6.1,15.6,2.9,1.6
2012-09-16,Radium,27.4,13.2,0,8.8,13,2.74,2.7
2012-09-17,Radium,22.7,9.8,0,12.3,15.4,3.2,4.1
2012-09-18,Radium,26.5,4.8,0,9.1,17.5,4.19,3.1
2012-09-19,Radium,35.1,8.9,0,10.4,16.1,5.13,3.4
2012-09-20,Radium,28.1,7.7,0,6.6,14.3,3.99,2.5
2012-09-21,Radium,30.5,10.9,0,8.5,14.3,4.57,2.8
2012-09-22,Radium,24,7.2,0,10,16.2,4.5,3.6
2012-09-23,Radium,24.4,7,0,8.6,15.9,4.06,3
2012-09-24,Radium,29.8,7.6,0,8,11,3.12,2.7
2012-09-25,Radium,28.7,11.9,0,7.2,11.8,3.3,2.8
2012-09-26,Radium,25.3,13.2,0,8.3,13.2,3.05,3.8
2012-09-27,Radium,23.7,13.1,1.02,5.8,6.7,1.22,2.3
2012-09-28,Radium,21.7,14.6,29.21,6.5,8,1.17,1.9
2012-09-29,Radium,21.8,13.5,0,6.7,9.9,1.7,1.7
2012-09-30,Radium,25.5,9.9,0,4.3,12.9,2.44,1.1
2012-10-01,Radium,23.6,8.3,0.25,14.5,12.1,2.87,4.4
2012-10-02,Radium,23.8,3.9,0,6.3,16.4,3.12,2
2012-10-03,Radium,28.6,6.5,0,11.8,12.4,4.42,4.4
2012-10-04,Radium,19.5,8.6,0,13.3,13.3,3.28,5.5
2012-10-05,Radium,12.6,2.8,0,11.4,12.4,2.39,4
2012-10-06,Radium,6.3,-0.7,0.76,8.5,3.7,0.56,2.5
2012-10-07,Radium,10.5,-3.5,0,6.7,9.4,1.45,2.4
2012-10-08,Radium,22,1.4,0,10.5,15.9,3.81,4.3
2012-10-09,Radium,17.5,4.3,0,13,15.4,3.05,4.2
2012-10-10,Radium,19,-1.9,0,7.5,15.4,3.07,2.6
2012-10-11,Radium,27,6,0,10.8,10.9,3.25,4.1
2012-10-12,Radium,12.1,7.7,0.51,9,2.9,0.97,3.2
2012-10-13,Radium,26.7,12,27.69,9.3,6.1,1.63,3.9
2012-10-14,Radium,24,8.9,0,10.5,14.7,4.09,4.7
2012-10-15,Radium,29.3,6.5,0,9.1,14.3,3.71,2.8
2012-10-16,Radium,27.3,7.6,0,8.5,14.2,3.15,2.6
2012-10-17,Radium,20.2,5.7,0,15.4,13.3,4.24,5.7
2012-10-18,Radium,17.3,4.8,0,19.5,12.1,4.95,8.6
2012-10-19,Radium,20.1,3.9,0,13.6,9.9,3.76,5.1
2012-10-20,Radium,30.3,3.3,0,4.6,11.8,2.62,1.6
2012-10-21,Radium,30.3,8.3,0,7,10.5,2.34,2.4
2012-10-22,Radium,18.5,8.1,0,7.2,5.6,1.07,2.2
2012-10-23,Radium,30.9,9.1,0,8.3,13.4,3.66,3.5
2012-10-24,Radium,22,12,0,11.2,8,1.83,4.2
2012-10-25,Radium,12.8,1,0,15.4,10.9,1.75,7.3
2012-10-26,Radium,6.3,-3.8,0,9.4,10,1.35,3.9
2012-10-27,Radium,9.5,-7.2,0,6.3,10.5,1.4,2.2
2012-10-28,Radium,15.8,-4.6,0,8.3,10.2,2.18,3.4
2012-10-29,Radium,21.8,4.2,0,10.8,11.2,3.33,4.8
2012-10-30,Radium,22.6,4.7,0,8.7,12.4,3.12,3.2
2012-10-31,Radium,25.7,0,0,8.2,12.4,2.59,2
2012-11-01,Radium,25.6,0.9,0,3.9,11.5,2.03,1.5
2012-11-02,Radium,20.3,3.5,0,10.4,11,2.41,3.9
2012-11-03,Radium,16.3,0.5,0,7,11.4,1.55,2.5
2012-11-04,Radium,21.4,0.3,0,9.7,11.1,2.59,3.4
2012-11-05,Radium,13.4,0.8,0,11.2,8.6,1.75,4
2012-11-06,Radium,18.7,0.2,0,11,11.7,2.62,3.6
2012-11-07,Radium,19.5,-2.4,0,8.6,11.5,2.77,3.3
2012-11-08,Radium,23,6.1,0,9.7,11.2,2.77,3.9
2012-11-09,Radium,28,0.4,0,11.9,10.4,2.97,3.7
2012-11-10,Radium,25.3,8.2,27.94,24.9,10.3,3.89,7.9
2012-11-11,Radium,8.2,-4.8,0,12.7,10.7,1.27,6
2012-11-12,Radium,10.2,-6.3,0,9,11.2,1.68,3.3
2012-11-13,Radium,13,-3.8,0,9.9,7.9,1.78,3.8
2012-11-14,Radium,13,-3.8,0,5.2,10.6,1.45,1.8
2012-11-15,Radium,13.8,-1.3,0,7,8.5,1.37,2
2012-11-16,Radium,15.9,-3.3,0,8.2,10.2,1.68,2.5
2012-11-17,Radium,18.6,4.7,0,13.7,9.9,2.95,6.4
2012-11-18,Radium,17.2,6,0,12.5,7.1,2.54,5.9
2012-11-19,Radium,22.1,-0.6,0,6.1,9.9,1.75,2
2012-11-20,Radium,21.5,-0.8,0,4,10,1.7,2
2012-11-21,Radium,23.4,3.9,0,15.4,10,3.35,6
2012-11-22,Radium,23.2,1.4,0,12.9,9,2.95,5.2
2012-11-23,Radium,7.2,-4.8,0,8.9,10.3,1.42,3.4
2012-11-24,Radium,18.5,-5.2,0,11.7,9.2,2.54,4.6
2012-11-25,Radium,14,-0.9,0,8.7,9.9,2.01,3.9
2012-11-26,Radium,5.8,-8.7,0,11.8,8.6,1.07,4.9
2012-11-27,Radium,10.2,-10.6,0,12.4,9.6,1.22,3.5
2012-11-28,Radium,14.3,-7.4,0,8.7,9.4,1.4,2.3
2012-11-29,Radium,15.5,-6.5,0,4.4,9.4,1.19,1.8
2012-11-30,Radium,17.2,-4.8,0,6.1,9.2,1.45,2.1
2012-12-01,Radium,15.3,2.3,0,6.9,4.3,0.58,2.8
2012-12-02,Radium,19.3,1.1,0,7.3,7.6,1.55,2.9
2012-12-03,Radium,17.1,4.3,0,13.9,7.3,2.16,5.2
2012-12-04,Radium,16,-5.2,0,7.3,9.2,1.8,2.8
2012-12-05,Radium,16.7,-1,0,12,8.2,2.92,5.3
2012-12-06,Radium,12.7,-0.5,0,11.2,7.7,1.6,3.5
2012-12-07,Radium,9.6,-3.6,0,5.4,7.4,0.94,1.9
2012-12-08,Radium,7.7,-7.6,0,6.1,5.8,0.69,2.1
2012-12-09,Radium,4.8,-7.8,0,13.8,3.3,1.17,7.2
2012-12-10,Radium,4.7,-15.9,0,12.4,9.2,1.19,4.2
2012-12-11,Radium,7.6,-10.7,0,5.4,9.2,1.24,2.5
2012-12-12,Radium,12.4,-4.4,0,14.1,9,2.57,6.4
2012-12-13,Radium,15.3,-4,0,9.2,9.2,1.78,3.2
2012-12-14,Radium,14.3,1.3,2.79,13.5,4.1,1.02,5.7
2012-12-15,Radium,13,0.4,0,11.5,8.6,1.27,4.6
2012-12-16,Radium,7.1,-2.7,0,6.3,4.8,0.36,2.3
2012-12-17,Radium,12.5,-3.6,0,12.9,8.7,1.37,3.9
2012-12-18,Radium,13.8,-3.6,0,8.2,8.9,1.78,3
2012-12-19,Radium,10.6,-2,0.25,20.5,4.7,1.17,5.9
2012-12-20,Radium,1.2,-9.1,0,17.9,9.2,1.04,7.6
2012-12-21,Radium,10.6,-11.3,0,4.5,9,0.91,1.6
2012-12-22,Radium,8.9,-7.1,0,6.7,8.7,1.04,2.3
2012-12-23,Radium,-0.9,-9.8,0,7.4,6.2,0.38,2.9
2012-12-24,Radium,-2.5,-9.6,0,8.2,7.3,0.58,3.8
2012-12-25,Radium,-8.1,-12.3,0,14.9,4.8,0.48,7.7
2012-12-26,Radium,-2.7,-16.2,0,6.7,6.8,0.56,2.9
2012-12-27,Radium,-3.2,-8.3,0,10,2.5,0.41,4.1
2012-12-28,Radium,-3.6,-13,0,10.5,8.7,0.74,4.9
2012-12-29,Radium,7,-14.2,0,7.8,9.2,1.04,3
2012-12-30,Radium,9.5,-6.3,0,15.3,4.8,1.9,6.2
2012-12-31,Radium,1.7,-7.3,0,8.3,2.8,0.25,4
2013-01-01,Radium,-4.9,-12.5,0,6.9,7.5,0.43,3.2
2013-01-02,Radium,1.2,-14.8,2.29,8.9,7.5,0.48,3.8
2013-01-03,Radium,-0.1,-13.2,0,5.4,7.9,0.56,3
2013-01-04,Radium,2,-14.4,0,7,9.4,0.69,2.9
2013-01-05,Radium,2.2,-3.9,0,9.4,9.3,0.81,4.4
2013-01-06,Radium,7.2,-9.6,0,6.5,9.6,0.97,3.1
2013-01-07,Radium,11.3,-0.7,0,14.5,7.4,1.6,6
2013-01-08,Radium,10.5,-2,0,10.5,9.2,1.42,4.3
2013-01-09,Radium,12.9,-4.9,0,5.5,8,1.02,2.1
2013-01-10,Radium,7.6,2.4,14.48,8.9,2.4,0.2,2.9
2013-01-11,Radium,15,0,0,18.4,1.8,1.19,7.4
2013-01-12,Radium,0.1,-9.6,0,11.5,3.9,0.86,5.5
2013-01-13,Radium,-3.2,-12.3,0,9.1,9.3,0.74,3.8
2013-01-14,Radium,-0.8,-12.7,0,4.6,9.2,0.71,1.2
2013-01-15,Radium,1.9,-9,0,5.6,9.6,0.81,1.4
2013-01-16,Radium,13.1,-8,0,8.9,9.2,1.6,3.8
2013-01-17,Radium,13.1,-4.6,0,6.4,10,1.47,2.8
2013-01-18,Radium,15.5,-0.5,0,13.8,10.2,2.54,6.2
2013-01-19,Radium,16.2,-3.3,0,8.6,10.5,2.24,3.3
2013-01-20,Radium,10.9,-5.5,0,10.4,11,1.37,3.1
2013-01-21,Radium,4.2,-10.7,0,8.5,10.6,1.14,2.9
2013-01-22,Radium,5.3,-8.7,0,5.3,10.6,0.91,1.9
2013-01-23,Radium,15.3,-8.3,0,9.1,8.4,1.27,2.7
2013-01-24,Radium,-2.1,-8.8,0,9.1,3.6,0.51,3.5
2013-01-25,Radium,12.2,-6.5,0,5.1,9.4,1.22,1.6
2013-01-26,Radium,12.2,-3.3,0.25,12.4,9.5,1.57,4.7
2013-01-27,Radium,21.6,2.4,0.25,14.5,10.3,2.21,6.8
2013-01-28,Radium,24,-3.8,0,16.2,9.2,3.1,4.6
2013-01-29,Radium,NA,NA,NA,NA,NA,NA,NA
2013-01-30,Radium,-0.6,-7.8,0,13.1,10.5,0.79,6.2
2013-01-31,Radium,-0.7,-10.2,0,9.3,0.4,0.3,3.5
2013-02-01,Radium,3.2,-11.7,0,9.8,9.5,1.09,4
2013-02-02,Radium,12.2,-5.7,0,8.2,11.3,1.5,3.8
2013-02-03,Radium,13.6,-5,0,11.2,11,2.03,3.8
2013-02-04,Radium,13,-1.8,0,6.9,12.2,1.75,2.9
2013-02-05,Radium,16.4,-3.6,0,7.5,11.2,1.98,2.7
2013-02-06,Radium,15.9,-2.5,0,14.2,9.2,1.57,4.1
2013-02-07,Radium,12.4,2.6,11.18,11.5,10.6,1.63,4.6
